carat,cut,color,clarity,depth,table,x,y,z,price
0.36,Ideal,H,VVS2,62.3,57.0,4.52,4.57,2.83,726
0.31,Ideal,G,VVS2,62.0,56.0,4.33,4.35,2.69,726
0.36,Premium,F,VS2,61.4,58.0,4.56,4.6,2.81,726
0.36,Ideal,G,VS1,61.6,56.0,4.56,4.59,2.82,726
0.33,Ideal,H,VS1,60.9,56.0,4.46,4.5,2.73,727
0.34,Ideal,F,SI1,63.0,54.0,4.5,4.48,2.83,727
0.36,Ideal,E,VS1,62.7,57.0,4.55,4.58,2.86,727
0.33,Ideal,D,VS1,61.1,57.0,4.46,4.48,2.73,727
0.3,Ideal,F,VVS2,61.9,54.1,4.31,4.33,2.67,728
0.33,Ideal,D,SI1,62.0,56.0,4.47,4.44,2.76,728
0.36,Very Good,H,VS2,63.5,54.0,4.59,4.55,2.9,729
0.43,Very Good,G,SI2,61.3,56.2,4.87,4.89,2.99,729
0.34,Very Good,F,VS2,61.5,58.2,4.49,4.51,2.77,730
0.33,Ideal,G,VVS2,61.3,56.0,4.46,4.48,2.74,730
0.33,Ideal,G,VVS2,61.6,54.0,4.44,4.49,2.75,730
0.33,Ideal,H,VVS1,61.7,55.0,4.48,4.5,2.77,730
0.33,Ideal,H,VVS1,62.1,53.0,4.48,4.5,2.79,730
0.33,Ideal,H,VVS1,61.5,55.0,4.44,4.47,2.74,730
0.33,Ideal,H,VVS1,61.7,55.0,4.48,4.5,2.77,730
0.33,Ideal,H,VVS1,62.1,55.0,4.46,4.5,2.78,730
0.32,Ideal,H,VVS1,61.9,56.0,4.38,4.41,2.72,730
0.32,Ideal,G,VVS2,62.2,56.0,4.34,4.38,2.71,730
0.32,Premium,H,VVS1,61.4,58.0,4.37,4.42,2.7,730
0.32,Premium,H,VVS1,62.5,58.0,4.33,4.37,2.72,730
0.32,Ideal,H,VVS1,62.2,56.0,4.37,4.38,2.72,730
0.32,Ideal,G,VVS2,61.3,56.0,4.43,4.44,2.72,730
0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,730
0.32,Ideal,G,VVS2,62.2,55.0,4.41,4.43,2.75,730
0.32,Very Good,G,VVS2,62.2,57.0,4.36,4.38,2.72,730
0.32,Ideal,G,VVS2,61.6,55.0,4.41,4.42,2.72,730
0.32,Premium,H,VVS1,60.9,58.0,4.4,4.43,2.69,730
0.32,Very Good,G,VVS2,60.9,61.0,4.39,4.41,2.68,730
0.32,Ideal,G,VVS2,61.9,57.0,4.38,4.41,2.72,730
0.32,Ideal,G,VVS1,61.7,56.0,4.37,4.41,2.71,730
0.32,Ideal,H,VVS1,61.9,55.0,4.37,4.38,2.71,730
0.29,Very Good,F,VVS1,60.5,57.0,4.31,4.34,2.61,731
0.43,Very Good,J,VS2,60.9,59.0,4.86,4.9,2.97,731
0.4,Ideal,F,SI2,61.0,56.0,4.76,4.81,2.92,731
0.31,Ideal,D,SI1,61.1,56.0,4.38,4.36,2.67,732
0.31,Very Good,D,SI1,63.4,55.0,4.3,4.28,2.72,732
0.31,Ideal,I,VVS1,61.4,54.0,4.41,4.38,2.7,732
0.31,Ideal,I,VVS1,62.8,55.0,4.36,4.33,2.73,732
0.31,Very Good,I,VVS1,63.1,59.0,4.31,4.25,2.7,732
0.31,Premium,D,SI1,61.4,58.0,4.39,4.34,2.68,732
0.31,Ideal,D,SI1,60.8,56.0,4.37,4.32,2.64,732
0.31,Good,D,SI1,63.7,54.0,4.35,4.31,2.76,732
0.31,Very Good,D,SI1,63.5,56.0,4.31,4.29,2.73,732
0.31,Very Good,D,SI1,63.5,56.0,4.31,4.29,2.73,732
0.31,Good,D,SI1,63.9,54.0,4.3,4.27,2.74,732
0.31,Very Good,D,SI1,63.5,55.0,4.3,4.27,2.72,732
0.26,Ideal,F,VVS1,60.3,56.0,4.15,4.17,2.51,733
0.31,Ideal,E,VS1,60.7,57.0,4.37,4.4,2.66,733
0.31,Ideal,D,VS2,61.9,56.0,4.34,4.38,2.7,734
0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,734
0.31,Very Good,D,VS2,62.3,55.0,4.32,4.35,2.7,734
0.31,Ideal,D,VS2,62.3,55.0,4.33,4.37,2.71,734
0.31,Premium,D,VS2,61.2,59.0,4.32,4.37,2.66,734
0.31,Ideal,D,VS2,61.2,55.0,4.37,4.39,2.68,734
0.31,Ideal,D,VS2,62.1,54.0,4.34,4.36,2.7,734
0.31,Ideal,D,VS2,61.6,57.0,4.36,4.38,2.69,734
0.31,Ideal,D,VS2,62.5,57.0,4.31,4.36,2.71,734
0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,447
0.3,Ideal,D,SI2,60.2,56.0,4.37,4.4,2.64,447
0.3,Very Good,D,SI2,62.2,59.0,4.25,4.3,2.66,447
0.3,Very Good,D,SI2,61.8,58.0,4.29,4.32,2.66,447
0.3,Very Good,G,SI1,62.9,59.0,4.24,4.28,2.68,447
0.41,Ideal,D,SI1,62.3,56.0,4.74,4.79,2.97,735
0.42,Very Good,D,SI1,63.0,59.0,4.77,4.79,3.01,735
0.33,Ideal,D,SI1,60.9,56.0,4.46,4.5,2.73,736
0.3,Very Good,G,VVS1,59.8,62.0,4.33,4.36,2.6,737
0.4,Ideal,E,SI1,61.2,57.0,4.7,4.74,2.89,737
0.3,Very Good,G,VVS1,62.6,62.0,4.21,4.26,2.65,737
0.4,Ideal,E,SI1,60.5,57.0,4.77,4.81,2.9,737
0.4,Premium,F,SI1,62.3,60.0,4.7,4.74,2.94,737
0.4,Very Good,E,SI1,61.3,61.0,4.73,4.76,2.91,737
0.42,Very Good,G,SI1,62.2,58.0,4.73,4.75,2.95,737
0.33,Ideal,E,VS2,61.3,55.0,4.46,4.5,2.75,738
0.33,Ideal,F,VS1,61.2,57.0,4.46,4.49,2.74,738
0.37,Good,F,SI1,63.7,55.0,4.59,4.55,2.91,738
0.35,Fair,E,VVS2,66.2,61.0,4.4,4.36,2.9,738
0.41,Very Good,D,VS2,62.1,56.0,4.76,4.77,2.96,738
0.33,Very Good,F,VVS2,61.1,56.0,4.46,4.48,2.73,739
0.31,Premium,H,IF,60.8,59.0,4.36,4.39,2.66,739
0.43,Good,E,SI1,63.4,57.0,4.81,4.84,3.06,739
0.43,Good,E,SI1,63.2,57.0,4.78,4.84,3.04,739
0.43,Good,F,SI1,63.8,57.0,4.8,4.82,3.07,739
0.36,Good,D,VS2,63.4,54.0,4.51,4.57,2.88,739
0.25,Premium,F,IF,61.1,58.0,4.1,4.08,2.5,740
0.25,Premium,E,VVS2,61.5,59.0,4.04,4.02,2.48,740
0.25,Ideal,E,VVS1,61.2,57.0,4.12,4.08,2.51,740
0.25,Premium,E,VVS1,62.9,58.0,4.03,4.01,2.53,740
0.35,Ideal,G,VS1,61.3,54.0,4.58,4.63,2.83,741
0.3,Premium,D,VVS2,60.7,59.0,4.33,4.34,2.63,741
0.3,Very Good,D,VS1,62.1,58.0,4.25,4.29,2.65,742
0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,742
0.34,Ideal,D,VS1,61.3,56.0,4.5,4.54,2.77,742
0.31,Good,F,VVS1,63.6,61.0,4.21,4.25,2.69,742
0.31,Ideal,G,VVS1,61.8,55.0,4.35,4.39,2.7,743
0.38,Ideal,G,VS2,61.6,55.0,4.67,4.71,2.89,743
0.38,Ideal,G,VS2,61.6,57.0,4.62,4.66,2.86,743
0.33,Good,E,SI1,63.8,55.0,4.38,4.36,2.79,743
0.33,Very Good,E,SI1,63.4,55.0,4.4,4.37,2.78,743
0.33,Ideal,I,VVS2,62.4,56.0,4.43,4.41,2.76,743
0.33,Premium,I,VVS2,61.0,58.0,4.46,4.42,2.71,743
0.33,Premium,I,VVS2,61.4,58.0,4.48,4.45,2.74,743
0.33,Good,I,VVS2,63.7,56.0,4.4,4.36,2.79,743
0.33,Ideal,H,VS1,60.2,57.0,4.54,4.5,2.72,743
0.33,Ideal,H,VS1,61.9,56.0,4.48,4.44,2.76,743
0.33,Premium,H,VS1,61.9,58.0,4.45,4.43,2.75,743
0.33,Premium,H,VS1,62.1,59.0,4.46,4.43,2.76,743
0.33,Ideal,H,VS1,62.0,55.0,4.46,4.44,2.76,743
0.33,Premium,H,VS1,60.2,62.0,4.47,4.44,2.68,743
0.33,Premium,G,VS2,59.4,61.0,4.53,4.49,2.68,743
0.33,Ideal,G,VS2,62.6,57.0,4.47,4.45,2.79,743
0.33,Ideal,G,VS2,62.2,56.0,4.47,4.44,2.77,743
0.33,Premium,G,VS2,62.0,58.0,4.45,4.42,2.75,743
0.33,Ideal,E,SI1,62.0,54.0,4.43,4.41,2.74,743
0.32,Very Good,E,VVS2,62.4,56.0,4.34,4.38,2.72,744
0.41,Ideal,D,SI1,61.7,56.0,4.77,4.8,2.95,744
0.41,Ideal,D,SI1,63.0,53.0,4.74,4.79,3.0,744
0.32,Ideal,E,VS1,61.7,56.0,4.41,4.44,2.73,745
0.34,Ideal,E,VS2,62.2,55.0,4.48,4.49,2.79,745
0.34,Premium,E,VS2,61.1,60.0,4.45,4.48,2.73,745
0.34,Ideal,E,VS2,62.1,54.0,4.5,4.52,2.8,745
0.34,Ideal,E,VS2,62.6,57.0,4.45,4.47,2.79,745
0.24,Very Good,H,VVS2,61.5,56.0,3.99,4.01,2.46,449
0.32,Ideal,I,VS2,62.5,57.0,4.35,4.39,2.73,449
0.32,Ideal,I,VS2,62.0,57.0,4.36,4.41,2.72,449
0.36,Ideal,G,VS1,61.1,55.0,4.63,4.66,2.84,746
0.4,Very Good,D,VS2,62.3,58.0,4.69,4.72,2.93,746
0.37,Premium,F,VS2,60.6,58.0,4.63,4.67,2.82,746
0.37,Premium,F,VS2,59.7,59.0,4.64,4.68,2.78,746
0.37,Very Good,F,VS2,61.0,58.0,4.61,4.63,2.82,746
0.37,Premium,H,VVS2,61.3,58.0,4.6,4.63,2.83,746
0.36,Ideal,E,VS2,61.0,54.0,4.6,4.64,2.82,747
0.45,Ideal,I,VS2,61.3,55.0,4.92,4.96,3.03,748
0.31,Ideal,E,VVS1,59.5,60.0,4.43,4.45,2.64,749
0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,749
0.37,Premium,I,VS1,61.4,59.0,4.61,4.55,2.81,749
0.37,Premium,H,VS2,59.5,61.0,4.67,4.64,2.77,749
0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,749
0.33,Ideal,F,VVS2,62.4,55.0,4.43,4.45,2.77,750
0.34,Premium,D,SI1,62.0,58.0,4.47,4.43,2.76,750
0.34,Ideal,H,VVS1,61.6,53.0,4.5,4.52,2.78,751
0.38,Very Good,F,VS2,59.7,57.0,4.73,4.79,2.84,752
0.24,Ideal,E,VVS1,60.9,56.0,4.01,4.04,2.45,752
0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,752
0.33,Premium,G,VVS2,62.0,59.0,4.41,4.46,2.75,752
0.33,Ideal,H,VVS1,62.1,55.0,4.42,4.44,2.75,752
0.33,Ideal,G,VVS2,62.5,54.0,4.41,4.45,2.77,752
0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,752
0.36,Very Good,H,VVS1,62.0,55.0,4.57,4.6,2.84,753
0.3,Very Good,G,VVS1,62.5,56.0,4.25,4.29,2.67,753
0.4,Premium,G,VS2,60.4,58.0,4.75,4.78,2.88,753
0.31,Very Good,F,VVS2,62.0,55.0,4.34,4.38,2.7,754
0.43,Very Good,G,SI1,62.7,56.0,4.8,4.83,3.02,754
0.43,Very Good,G,SI1,62.9,55.0,4.83,4.87,3.05,754
0.31,Ideal,E,VVS2,62.5,54.0,4.34,4.37,2.72,755
0.31,Ideal,E,VVS2,59.7,61.0,4.4,4.41,2.63,755
0.38,Very Good,G,SI1,62.1,54.0,4.64,4.67,2.9,755
0.41,Very Good,F,SI1,62.6,55.0,4.74,4.78,2.98,755
0.41,Good,H,VS2,63.4,58.0,4.77,4.66,2.99,755
0.41,Very Good,E,SI1,62.8,59.0,4.74,4.75,2.98,755
0.41,Premium,E,SI1,60.1,60.0,4.79,4.83,2.89,755
0.41,Good,E,SI1,63.9,58.0,4.7,4.72,3.01,755
0.32,Ideal,D,VS1,61.4,56.0,4.42,4.47,2.73,756
0.32,Good,E,VS1,59.5,64.0,4.42,4.45,2.64,756
0.32,Premium,D,SI1,58.9,60.0,4.49,4.47,2.64,756
0.32,Ideal,D,SI1,62.0,57.0,4.4,4.37,2.72,756
0.32,Premium,D,SI1,61.5,59.0,4.42,4.39,2.71,756
0.32,Premium,D,SI1,62.3,55.0,4.42,4.38,2.74,756
0.32,Ideal,D,SI1,62.6,55.0,4.39,4.36,2.74,756
0.32,Ideal,D,SI1,62.7,54.0,4.39,4.35,2.74,756
0.32,Very Good,D,SI1,63.2,54.0,4.38,4.36,2.76,756
0.42,Very Good,D,SI1,63.0,55.0,4.76,4.79,3.01,756
0.42,Very Good,D,SI1,61.5,58.0,4.8,4.83,2.96,756
0.31,Ideal,F,VS2,61.6,55.0,4.38,4.39,2.7,757
0.37,Premium,E,VS2,60.2,58.0,4.65,4.68,2.81,757
0.4,Ideal,I,VVS2,62.0,57.0,4.73,4.75,2.94,758
0.4,Ideal,J,IF,62.5,56.0,4.7,4.74,2.95,758
0.32,Ideal,H,SI1,60.6,57.0,4.4,4.44,2.68,449
0.32,Ideal,I,VS2,62.5,55.0,4.37,4.4,2.74,449
0.32,Very Good,E,SI2,62.7,57.0,4.34,4.37,2.73,449
0.32,Ideal,I,VS2,61.6,56.0,4.37,4.39,2.7,449
0.32,Premium,E,SI2,59.7,60.0,4.43,4.45,2.65,449
0.25,Ideal,I,VS2,62.0,57.0,4.02,4.06,2.5,450
0.32,Premium,D,VS2,61.7,59.0,4.38,4.43,2.72,758
0.32,Ideal,D,VS2,62.1,56.0,4.39,4.43,2.74,758
0.32,Premium,D,VS2,60.3,60.0,4.42,4.44,2.67,758
0.32,Ideal,E,VS1,61.7,56.0,4.39,4.42,2.72,758
0.32,Ideal,D,VS2,62.6,55.0,4.37,4.39,2.74,758
0.32,Ideal,D,VS2,62.3,57.0,4.39,4.41,2.74,758
0.41,Ideal,G,SI1,61.9,54.0,4.77,4.82,2.97,759
0.43,Very Good,D,SI1,62.9,56.0,4.78,4.83,3.02,760
0.42,Ideal,H,VS2,62.1,54.0,4.82,4.84,3.0,760
0.34,Ideal,F,VS1,61.9,55.0,4.49,4.52,2.79,760
0.42,Ideal,H,SI1,60.9,56.0,4.89,4.86,2.97,760
0.42,Ideal,F,SI1,61.6,56.0,4.81,4.85,2.98,760
0.27,Ideal,F,IF,61.3,57.0,4.16,4.2,2.56,760
0.27,Ideal,F,IF,61.4,57.0,4.17,4.19,2.57,760
0.4,Very Good,G,VS1,60.4,57.0,4.76,4.77,2.88,760
0.33,Ideal,F,VVS2,61.4,55.0,4.48,4.51,2.76,761
0.33,Ideal,F,VVS2,61.7,55.0,4.46,4.49,2.76,761
0.36,Ideal,G,VS1,60.6,57.0,4.58,4.62,2.79,761
0.31,Very Good,G,VVS1,62.8,57.0,4.3,4.33,2.71,761
0.37,Ideal,D,VS2,62.3,55.0,4.59,4.62,2.87,763
0.3,Good,E,VVS1,57.8,60.0,4.45,4.48,2.58,763
0.3,Ideal,G,VVS1,61.8,57.0,4.32,4.36,2.68,764
0.3,Ideal,G,VVS1,62.0,58.0,4.27,4.31,2.66,764
0.3,Ideal,G,VVS1,61.7,57.0,4.32,4.34,2.67,764
0.3,Ideal,G,VVS1,61.4,58.0,4.31,4.35,2.66,764
0.3,Ideal,G,VVS1,61.9,54.0,4.33,4.36,2.69,764
0.41,Ideal,F,SI1,61.2,58.0,4.76,4.81,2.93,764
0.3,Ideal,H,IF,62.1,57.0,4.29,4.31,2.67,764
0.3,Ideal,H,IF,61.3,58.0,4.3,4.31,2.64,764
0.4,Good,J,VS2,64.0,57.0,4.7,4.67,3.0,765
0.4,Premium,I,SI1,59.8,57.0,4.83,4.8,2.88,765
0.4,Very Good,G,SI2,63.4,59.0,4.66,4.64,2.95,765
0.34,Ideal,G,VS2,61.8,56.0,4.52,4.48,2.78,765
0.34,Ideal,G,VS2,61.5,55.0,4.5,4.47,2.76,765
0.34,Ideal,G,VS2,62.7,55.0,4.49,4.48,2.81,765
0.34,Ideal,E,SI1,60.7,56.0,4.55,4.51,2.75,765
0.4,Good,I,SI1,63.9,57.0,4.7,4.66,2.99,765
0.34,Premium,I,VVS2,61.3,57.0,4.52,4.49,2.76,765
0.34,Premium,H,VS1,62.1,58.0,4.49,4.46,2.78,765
0.34,Ideal,H,VS1,62.7,55.0,4.51,4.48,2.82,765
0.34,Ideal,H,VS1,62.5,57.0,4.46,4.43,2.78,765
0.34,Very Good,H,VS1,63.1,57.0,4.44,4.4,2.79,765
0.34,Premium,G,VS2,60.2,58.0,4.56,4.51,2.73,765
0.34,Premium,G,VS2,61.8,58.0,4.5,4.47,2.77,765
0.34,Ideal,G,VS2,61.5,56.0,4.5,4.47,2.76,765
0.34,Ideal,E,SI1,60.7,57.0,4.51,4.48,2.73,765
0.34,Ideal,E,SI1,61.0,57.0,4.51,4.48,2.74,765
0.34,Very Good,E,SI1,63.3,56.0,4.44,4.41,2.8,765
0.34,Ideal,E,SI1,63.0,55.0,4.47,4.42,2.8,765
0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,766
0.38,Ideal,I,VVS2,62.6,54.0,4.62,4.65,2.9,766
0.38,Very Good,G,VS2,59.9,58.0,4.72,4.77,2.84,766
0.38,Very Good,G,VS2,60.1,61.0,4.63,4.66,2.79,766
0.36,Premium,F,VVS2,62.7,58.0,4.51,4.55,2.84,766
0.35,Premium,E,VS2,61.6,58.0,4.52,4.57,2.8,767
0.35,Very Good,E,VS2,62.1,59.0,4.46,4.49,2.78,767
0.35,Premium,E,VS2,59.2,58.0,4.59,4.63,2.73,767
0.2,Premium,E,VS2,59.0,60.0,3.81,3.78,2.24,367
0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,367
0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,369
0.3,Ideal,H,SI1,61.9,57.0,4.3,4.32,2.67,450
0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,450
0.3,Ideal,H,SI1,62.2,57.0,4.27,4.31,2.67,450
0.3,Ideal,H,SI1,61.6,54.0,4.33,4.37,2.68,450
0.3,Very Good,J,SI1,63.4,54.0,4.29,4.23,2.7,450
0.28,Very Good,E,VS1,59.0,60.0,4.26,4.32,2.53,452
0.28,Very Good,E,VS1,61.4,60.0,4.16,4.24,2.58,452
0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,767
0.32,Ideal,E,VS2,61.4,56.0,4.45,4.41,2.72,768
0.38,Ideal,G,VS2,61.5,54.4,4.65,4.7,2.88,768
0.26,Ideal,F,VVS2,62.5,56.0,4.12,4.1,2.57,769
0.26,Ideal,E,VVS1,62.0,56.0,4.13,4.09,2.55,769
0.26,Premium,E,VVS1,61.8,58.0,4.14,4.11,2.55,769
0.4,Ideal,I,VVS2,61.6,56.0,4.75,4.76,2.93,770
0.4,Ideal,H,SI1,61.7,56.0,4.72,4.77,2.93,770
0.36,Premium,F,SI1,61.5,58.0,4.6,4.54,2.81,770
0.36,Premium,F,SI1,61.6,60.0,4.61,4.54,2.82,770
0.36,Premium,F,SI1,62.3,59.0,4.56,4.5,2.82,770
0.42,Ideal,I,VS1,61.7,54.0,4.8,4.82,2.97,771
0.33,Ideal,E,VS1,61.5,56.2,4.42,4.45,2.73,771
0.3,Fair,D,VVS2,65.2,59.0,4.2,4.18,2.73,772
0.31,Ideal,G,VVS1,62.5,56.0,4.3,4.34,2.69,772
0.31,Ideal,H,IF,62.0,56.0,4.36,4.39,2.71,772
0.35,Very Good,D,SI1,63.3,56.0,4.53,4.5,2.86,772
0.35,Ideal,D,SI1,62.1,57.0,4.49,4.47,2.78,772
0.4,Premium,D,SI1,60.8,59.0,4.77,4.8,2.91,772
0.44,Premium,G,SI1,61.1,59.0,4.86,4.9,2.98,772
0.44,Premium,G,SI1,61.9,59.0,4.82,4.87,3.0,772
0.4,Ideal,D,SI1,62.0,56.0,4.68,4.71,2.91,772
0.4,Premium,D,SI1,59.9,60.0,4.75,4.77,2.85,772
0.32,Ideal,G,VS1,60.7,56.0,4.46,4.43,2.7,773
0.42,Premium,F,SI1,60.8,58.0,4.83,4.87,2.95,773
0.42,Very Good,E,SI1,62.5,55.0,4.8,4.83,3.01,773
0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,773
0.42,Very Good,E,SI1,62.3,58.0,4.76,4.81,2.98,773
0.42,Premium,E,SI1,61.6,59.0,4.83,4.85,2.98,773
0.42,Premium,F,SI1,61.5,58.0,4.8,4.83,2.96,773
0.42,Ideal,I,VS1,62.0,55.0,4.83,4.85,3.0,773
0.43,Very Good,J,VVS2,63.6,56.0,4.78,4.85,3.06,774
0.31,Ideal,D,VS1,61.9,53.0,4.36,4.4,2.71,774
0.43,Very Good,D,SI1,61.0,57.0,4.85,4.88,2.97,774
0.43,Ideal,D,SI1,62.5,55.0,4.8,4.83,3.01,774
0.43,Premium,D,SI1,61.2,60.0,4.8,4.84,2.95,774
0.3,Ideal,E,VS1,62.2,54.0,4.28,4.3,2.67,775
0.34,Ideal,G,VVS2,61.9,57.0,4.44,4.48,2.76,775
0.36,Ideal,G,VVS2,61.6,57.0,4.58,4.62,2.83,776
0.3,Ideal,H,VVS2,60.4,56.0,4.36,4.32,2.62,776
0.3,Premium,H,VVS2,60.8,58.0,4.37,4.34,2.65,776
0.3,Premium,H,VVS2,61.5,58.0,4.3,4.28,2.64,776
0.3,Ideal,H,VVS2,62.6,55.0,4.28,4.25,2.67,776
0.3,Ideal,H,VVS2,62.8,57.0,4.25,4.22,2.66,776
0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,776
0.3,Ideal,G,VS1,61.7,57.0,4.32,4.3,2.66,776
0.3,Premium,G,VS1,61.3,58.0,4.33,4.29,2.64,776
0.3,Very Good,G,VS1,63.1,56.0,4.26,4.24,2.68,776
0.3,Very Good,G,VS1,63.4,58.0,4.25,4.23,2.69,776
0.3,Ideal,F,VS2,60.4,56.0,4.37,4.34,2.63,776
0.3,Premium,F,VS2,60.6,60.0,4.39,4.36,2.65,776
0.3,Ideal,F,VS2,62.3,57.0,4.33,4.3,2.69,776
0.3,Ideal,F,VS2,60.7,57.0,4.34,4.29,2.62,776
0.3,Ideal,F,VS2,61.6,57.0,4.32,4.28,2.65,776
0.3,Premium,F,VS2,61.6,58.0,4.31,4.29,2.65,776
0.26,Ideal,E,VS1,61.8,55.0,4.09,4.13,2.54,452
0.26,Very Good,F,VS2,58.7,59.0,4.14,4.27,2.47,453
0.3,Premium,F,VS2,61.1,59.0,4.32,4.29,2.63,776
0.3,Premium,F,VS2,62.2,60.0,4.27,4.22,2.64,776
0.3,Premium,F,VS2,62.8,58.0,4.28,4.25,2.68,776
0.3,Premium,G,VS1,61.7,60.0,4.28,4.24,2.63,776
0.28,Very Good,D,VVS2,62.2,52.0,4.21,4.25,2.63,777
0.42,Ideal,G,SI1,62.2,53.0,4.85,4.86,3.02,777
0.41,Ideal,J,IF,62.1,54.0,4.78,4.81,2.98,777
0.33,Very Good,D,VS2,60.0,62.0,4.47,4.49,2.69,778
0.31,Very Good,H,IF,61.3,55.0,4.37,4.4,2.69,778
0.32,Ideal,E,VVS2,61.3,54.0,4.42,4.45,2.72,779
0.32,Ideal,G,VVS1,61.7,56.0,4.39,4.42,2.72,779
0.32,Ideal,D,VS1,60.3,57.0,4.42,4.44,2.67,780
0.35,Ideal,D,SI1,61.5,56.0,4.54,4.57,2.8,780
0.35,Ideal,D,SI1,61.1,56.0,4.55,4.59,2.79,780
0.28,Ideal,D,VVS1,61.7,57.0,4.23,4.2,2.6,780
0.33,Premium,D,SI1,60.1,59.0,4.49,4.46,2.69,780
0.33,Premium,D,SI1,61.5,60.0,4.44,4.41,2.72,780
0.33,Ideal,D,SI1,62.8,55.0,4.45,4.41,2.78,780
0.32,Good,E,VS2,57.0,60.0,4.6,4.53,2.6,780
0.33,Premium,D,VS2,60.7,58.0,4.46,4.5,2.72,781
0.33,Ideal,D,VS2,60.9,55.0,4.47,4.5,2.73,781
0.33,Ideal,D,VS2,60.7,57.0,4.46,4.5,2.72,781
0.33,Ideal,E,VS1,60.6,57.0,4.5,4.54,2.74,781
0.36,Ideal,E,VS1,60.9,57.0,4.6,4.63,2.81,782
0.34,Very Good,E,VS1,62.3,53.0,4.47,4.52,2.8,784
0.44,Very Good,G,SI1,60.3,58.0,4.94,4.99,2.99,786
0.36,Ideal,F,VS2,60.5,57.0,4.61,4.65,2.8,786
0.31,Ideal,G,IF,62.8,56.0,4.34,4.39,2.74,786
0.32,Ideal,F,VVS2,61.2,57.0,4.4,4.43,2.7,786
0.4,Good,D,VS2,63.5,56.0,4.66,4.72,2.98,786
0.4,Very Good,F,VS1,62.2,55.0,4.68,4.74,2.93,786
0.28,Ideal,F,VVS2,62.6,55.0,4.2,4.23,2.64,787
0.28,Ideal,F,VVS2,62.2,53.0,4.22,4.23,2.63,787
0.28,Ideal,E,VVS2,60.8,55.0,4.26,4.29,2.6,787
0.33,Very Good,H,IF,62.9,58.0,4.38,4.43,2.77,787
0.33,Very Good,H,IF,61.7,59.0,4.43,4.45,2.74,787
0.3,Good,D,VVS2,63.5,58.0,4.23,4.31,2.71,787
0.39,Very Good,G,VS2,62.4,56.0,4.64,4.68,2.91,787
0.39,Good,G,VS2,63.3,57.0,4.61,4.65,2.93,787
0.39,Premium,G,VS2,61.2,60.0,4.68,4.73,2.88,787
0.39,Good,G,VS2,63.4,57.0,4.63,4.67,2.95,787
0.39,Premium,G,VS2,62.3,59.0,4.65,4.69,2.91,787
0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,787
0.42,Very Good,F,SI1,62.3,56.0,4.78,4.81,2.99,788
0.41,Ideal,G,SI1,61.2,56.0,4.8,4.84,2.95,788
0.35,Ideal,H,VS1,62.0,56.0,4.56,4.54,2.82,788
0.35,Premium,E,SI1,62.7,57.0,4.52,4.47,2.82,788
0.3,Premium,E,VS2,62.6,62.0,4.25,4.21,2.65,788
0.35,Ideal,F,VS1,62.4,57.0,4.49,4.52,2.81,788
0.39,Good,F,VS2,63.3,55.0,4.63,4.66,2.94,788
0.31,Ideal,G,VVS1,61.5,55.0,4.39,4.42,2.71,789
0.31,Ideal,G,VVS1,61.3,56.0,4.37,4.41,2.69,789
0.31,Ideal,G,VVS1,62.3,54.0,4.37,4.4,2.73,789
0.31,Ideal,G,VVS1,62.1,55.0,4.33,4.36,2.7,789
0.31,Ideal,G,VVS1,62.0,53.0,4.35,4.39,2.71,789
0.31,Ideal,G,VVS1,61.7,54.0,4.36,4.39,2.7,789
0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,789
0.31,Ideal,H,IF,61.3,56.0,4.39,4.42,2.7,789
0.31,Ideal,H,IF,61.8,57.0,4.32,4.35,2.68,789
0.3,Ideal,E,VVS2,60.2,57.0,4.37,4.4,2.64,789
0.3,Ideal,E,VVS2,61.7,55.0,4.28,4.31,2.65,789
0.3,Ideal,G,VVS1,61.3,56.0,4.3,4.34,2.65,789
0.3,Premium,G,VVS1,60.7,58.0,4.34,4.36,2.64,789
0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,453
0.26,Very Good,E,VS1,60.7,59.0,4.09,4.12,2.49,453
0.33,Ideal,G,SI1,61.8,54.0,4.46,4.5,2.77,453
0.3,Ideal,H,VS2,61.4,57.0,4.33,4.36,2.67,454
0.34,Ideal,E,SI2,61.4,55.0,4.5,4.52,2.77,454
